"latitude","longitude","elevation"
"6954",29.8176,-82.3381,40.6673393249512
"6955",29.8147,-82.1898,46.1321754455566
"6956",29.725,-82.2342,37.7946891784668
"6957",30.3763,-82.4257,39.6346092224121
"6958",30.3673,-82.2772,39.3151359558105
"6959",30.4138,-85.8675,5.30681228637695
"6960",30.5027,-85.3982,58.3239707946777
"6961",30.1234,-82.09,42.2342338562012
"6962",29.9739,-82.2912,25.7391986846924
"6963",28.462,-80.5754,1.8262711763382
"6964",26.9434,-81.8728,9.32284832000732
"6965",26.9326,-81.7069,14.7331466674805
"6966",26.787,-81.6336,7.79950714111328
"6967",28.9787,-82.6572,3.03962445259094
"6968",28.7274,-82.5956,0.662400007247925
"6969",28.8029,-82.4414,18.2282886505127
"6970",28.7303,-82.4479,20.5921611785889
"6971",28.7387,-82.3209,21.2645740509033
"6972",30.113,-81.9267,16.1094093322754
"6973",29.876,-81.8881,28.3362903594971
"6974",29.8103,-81.915,31.9958400726318
"6975",26.1577,-81.5839,3.09339642524719
"6976",26.0716,-81.4761,2.58999991416931
"6977",26.1459,-81.429,3.59800004959106
"6978",26.2645,-81.2996,4.4323902130127
"6979",26.2361,-81.2772,4.18900012969971
"6980",25.9881,-81.5085,1.09299993515015
"6981",30.4573,-82.6732,24.6131114959717
"6982",30.2211,-82.4778,49.0388603210449
"6983",30.3693,-82.5774,37.7293128967285
"6984",30.512,-82.4942,37.3231353759766
"6985",29.9939,-82.5825,25.7741546630859
"6986",27.1678,-82.0545,10.5284700393677
"6987",29.584,-83.1457,13.6071758270264
"6988",27.4292,-81.5398,24.6717472076416
"6989",28.1448,-82.1367,25.7243919372559
"6990",30.8674,-85.7589,20.4596576690674
"6991",27.7277,-80.4484,6.74434566497803
"6992",27.7563,-80.6066,7.13077306747437
"6993",30.9235,-85.3245,31.8568515777588
"6994",30.6443,-85.2288,44.2645378112793
"6995",30.7801,-85.3377,48.4436416625977
"6996",30.1744,-83.9886,2.04598879814148
"6997",29.8707,-83.2201,22.2974357604981
"6998",30.0072,-83.2198,26.4313106536865
"6999",28.554,-81.8458,31.46999168396
"7000",28.9289,-81.5667,9.61196327209473
"7001",28.9982,-81.4152,13.3178768157959
"7002",26.6887,-82.2563,1.6855536699295
"7003",26.3429,-81.6697,4.6816668510437
"7004",26.7284,-81.6578,5.08544588088989
"7005",30.3996,-84.4827,35.1470794677734
"7006",29.4521,-82.9429,6.8583836555481
"7007",29.4734,-82.5054,21.5186252593994
"7008",30.0061,-85.0704,2.83876395225525
"7009",30.1475,-84.9915,16.3971214294434
"7010",30.0782,-84.8857,8.14302349090576
"7011",30.1761,-84.8628,19.8764190673828
"7012",30.0152,-84.5945,0.811411321163177
"7013",27.3656,-82.1475,11.2033767700195
"7014",29.0958,-82.52,23.009313583374
"7015",29.4178,-82.0891,19.1710109710693
"7016",29.1623,-81.9235,19.4284896850586
"7017",29.2435,-81.8728,19.2040462493896
"7018",29.0016,-81.6826,33.3283729553223
"7019",29.4706,-82.3591,22.7453498840332
"7020",27.1274,-80.5467,11.4636030197144
"7021",30.4289,-81.9683,24.1697502136231
"7022",30.7924,-81.8543,0.584835767745972
"7023",30.6293,-81.61,9.4162712097168
"7024",30.4384,-86.7318,6.20501899719238
"7025",30.9843,-86.7035,47.5744018554688
"7026",30.6731,-86.6711,10.4506597518921
"7027",30.9776,-86.588,58.6064262390137
"7028",30.5858,-86.5282,33.8175163269043
"7029",28.7603,-81.4766,24.2112522125244
"7030",28.3745,-81.1998,19.3485813140869
"7031",28.5093,-80.9991,10.3748245239258
"7032",28.2366,-81.5296,36.1673011779785
"7033",26.8722,-80.3619,9.24979591369629
"7034",28.415,-82.635,14.0541954040527
"7035",28.384,-82.3146,34.5331840515137
"7036",28.3996,-82.0581,26.8139591217041
"7037",28.2168,-81.976,35.4040374755859
"7038",28.2255,-81.6606,39.9222030639648
"7039",27.981,-81.4853,32.4149398803711
"7040",27.8337,-81.2662,17.9497184753418
"7041",29.7181,-81.9666,30.8971519470215
"7042",29.5019,-81.6346,25.4062919616699
"7043",29.6932,-81.8444,49.7438774108887
"7044",29.5601,-81.7408,7.17106628417969
"7045",29.5444,-81.5954,23.6152000427246
"7046",30.8365,-86.92,33.3563652038574
"7047",30.9739,-86.8603,75.8751068115234
"7048",30.903,-86.8862,36.4818496704102
"7049",30.5131,-86.8623,33.1648445129395
"7050",30.6676,-87.2493,4.64085674285889
"7051",27.126,-82.2561,6.46182250976562
"7052",30.1402,-85.0171,12.4301023483276
"7053",30.3835,-83.5168,39.6905174255371
"7054",30.6069,-83.3961,40.5635948181152
"7055",27.4948,-82.2492,27.5663433074951
"7056",29.0802,-82.1914,29.7222557067871
"7057",29.2123,-82.048,17.0819263458252
"7058",29.0429,-81.836,21.7095413208008
"7059",27.0808,-80.5887,12.2121210098267
"7060",27.0826,-80.1372,2.22883939743042
"7061",30.6146,-81.9753,21.2013893127441
"7062",30.6078,-81.8061,4.92393827438354
"7063",30.5645,-86.7324,49.295223236084
"7064",30.6431,-86.724,23.5586242675781
"7065",30.9591,-86.7411,53.5386428833008
"7066",30.7791,-86.7705,58.7572479248047
"7067",30.8049,-86.5245,44.1562385559082
"7068",30.5785,-86.4579,45.0151596069336
"7069",30.886,-86.6373,44.1866874694824
"7070",28.253,-81.1223,21.7855281829834
"7071",26.8405,-80.4013,14.8171920776367
"7072",28.4364,-82.0727,25.4159164428711
"7073",30.4635,-87.3503,8.34941291809082
"7074",30.8034,-87.3346,38.9373245239258
"7075",29.587,-81.3239,10.3489999771118
"7076",29.3604,-81.1555,8.65653038024902
"7077",29.8273,-84.9917,1.04872071743011
"7078",29.9206,-84.9614,5.43135404586792
"7079",30.4585,-84.6096,53.6999549865723
"7080",29.9085,-82.7747,13.2199993133545
"7081",26.9258,-81.5074,19.0749092102051
"7082",26.9557,-81.3706,15.0964279174805
"7083",29.8927,-85.1097,1.34459578990936
"7084",29.7419,-85.2957,2.43372011184692
"7085",28.5075,-82.4702,22.4755477905273
"7086",28.5092,-82.3098,26.5916366577148
"7087",28.667,-82.545,8.31997489929199
"7088",27.2047,-81.3629,36.4147682189941
"7089",28.1117,-82.1797,29.067497253418
"7090",30.81,-85.6465,34.8246421813965
"7091",30.7439,-84.9355,43.1746788024902
"7092",30.8307,-85.205,30.0965480804443
"7093",30.2147,-83.9794,4.29114389419556
"7094",30.4388,-83.8944,56.4650344848633
"7095",30.6004,-83.8511,48.9003829956055
"7096",30.0083,-83.0332,13.058629989624
"7097",29.8382,-83.1137,30.8840808868408
"7098",28.5039,-81.869,33.2584800720215
"7099",30.6136,-84.2774,29.8499126434326
"7100",29.2269,-82.6248,12.0094060897827
"7101",29.2781,-83.0236,1.90487325191498
"7102",30.1589,-84.8713,17.1925678253174
"7103",30.4108,-85.3501,37.6825828552246
"7104",30.389,-85.1534,28.2944030761719
"7105",30.4822,-85.1554,23.8720550537109
"7106",26.9521,-81.7527,11.8214645385742
"7107",28.9591,-82.5302,35.6568641662598
"7108",28.8628,-82.5941,2.47527885437012
"7109",29.0023,-82.5277,40.2098731994629
"7110",28.7635,-82.1965,12.536600112915
"7111",29.8674,-81.9119,47.6993179321289
"7112",30.1555,-81.7838,4.43439817428589
"7113",26.1091,-81.6155,2.59899997711182
"7114",26.1766,-81.4639,4.02341890335083
"7115",26.0383,-81.358,2.48491644859314
"7116",25.8614,-81.1616,1.5500009059906
"7117",26.2993,-81.3693,5.69600009918213
"7118",26.1888,-81.603,3.55955457687378
"7119",29.9484,-82.7589,15.7812366485596
"7120",30.1557,-82.6771,49.3851547241211
"7121",30.4607,-82.5911,36.4821090698242
"7122",30.5679,-82.6665,37.1294288635254
"7123",30.2567,-82.4823,46.6910018920898
"7124",29.4757,-83.224,1.31209087371826
"7125",29.4063,-83.1172,2.38105750083923
"7126",29.6461,-83.0088,9.25887584686279
"7127",30.4691,-81.5211,4.2493748664856
"7128",30.9592,-87.5875,50.6079711914062
"7129",30.6337,-87.3865,16.0045223236084
"7130",30.8794,-87.3118,7.52414035797119
"7131",29.5375,-81.4547,5.89948606491089
"7132",29.9381,-84.7944,7.69599199295044
"7133",29.9077,-84.5445,8.44270801544189
"7134",30.0826,-85.3218,8.65160465240479
"7135",30.0993,-85.1695,4.65688037872315
"7136",30.0844,-85.3217,8.68214988708496
"7137",30.3292,-82.7862,22.3575458526611
"7138",27.5822,-81.9113,33.2361793518066
"7139",27.4082,-81.7365,16.1253910064697
"7140",27.5188,-81.6497,16.8173542022705
"7141",26.6432,-81.0288,5.68728828430176
"7142",28.5154,-82.4323,29.1772480010986
"7143",28.462,-82.3289,65.7950286865234
"7144",28.5558,-82.1386,21.4604969024658
"7145",27.799,-81.728,55.0652389526367
"7146",27.7252,-81.3349,27.8477764129639
"7147",29.6652,-82.0264,43.5565147399902
"7148",29.8469,-81.5217,4.01676321029663
"7149",30.5655,-86.8741,14.9042882919312
"7150",30.4781,-86.8962,25.6839485168457
"7151",30.8094,-86.8042,35.9589004516602
"7152",30.7807,-87.2544,27.9804611206055
"7153",28.789,-81.2097,9.40341949462891
"7154",30.1886,-82.9861,31.1340656280518
"7155",30.0838,-83.9203,1.722740650177
"7156",30.2298,-83.855,9.57520961761475
"7157",30.1463,-83.7102,10.6214447021484
"7158",29.912,-83.6599,0.669375896453857
"7159",29.9911,-82.4656,40.5721740722656
"7160",29.2821,-81.4618,10.7213325500488
"7161",29.2052,-81.3333,8.76797676086426
"7162",28.8936,-81.0238,6.60715007781982
"7163",29.3554,-81.0526,-14.918251991272
"7164",30.1497,-84.1525,1.89193260669708
"7165",30.7287,-86.383,66.035270690918
"7166",30.4832,-86.353,18.935001373291
"7167",30.5633,-86.2915,30.5740661621094
"7168",30.7403,-86.1121,49.6585884094238
"7169",30.6024,-85.9675,23.2160549163818
"7170",30.6701,-85.711,33.4015464782715
"7171",30.729,-85.6656,25.6244411468506
"7172",30.2471,-82.3578,49.0511169433594
"7173",30.1658,-82.1065,42.6738243103027
"7174",30.3698,-85.7739,17.6319370269775
"7175",29.9459,-82.338,22.5286045074463
"7176",28.0528,-80.6043,6.48923540115356
"7177",27.9015,-80.5295,6.82259559631348
"7178",26.7769,-81.9536,6.06787157058716
"7179",28.7539,-82.5071,29.0879955291748
"7180",28.6731,-82.3849,34.0219039916992
"7181",28.7426,-82.3891,32.968318939209
"7182",30.1453,-81.9883,16.2453880310059
"7183",30.0647,-81.7251,2.83094120025635
"7184",26.2561,-81.5999,4.21576261520386
"7185",26.4741,-81.539,5.76788187026978
"7186",26.1732,-81.5158,3.42861795425415
"7187",25.9994,-81.3996,2.0899510383606
"7188",26.247,-81.3551,4.1897439956665
"7189",25.9144,-81.3125,1.1238888502121
"7190",30.1259,-82.5764,49.1129913330078
"7191",29.6683,-82.326,56.1096420288086
"7192",30.5108,-85.4574,55.473274230957
"7193",28.7827,-80.9204,7.55922555923462
"7194",28.732,-80.9388,5.11024045944214
"7195",28.5428,-80.8098,11.3757915496826
"7196",28.7865,-80.7899,1.09073662757873
"7197",30.4393,-85.1769,29.2782611846924
"7198",30.3591,-85.3059,30.0683403015137
"7199",27.1002,-81.9885,7.31026697158813
"7200",27.1798,-81.9851,8.07017612457275
"7201",29.5853,-83.1999,18.7565517425537
"7202",29.7669,-83.0035,19.5818538665771
"7203",30.2056,-81.5313,9.86596202850342
"7204",30.4318,-81.4298,4.85835027694702
"7205",30.69,-87.4197,23.8731842041016
"7206",28.339,-81.9123,30.9777660369873
"7207",28.1914,-81.7111,39.8918952941895
"7208",29.6588,-81.9655,49.5387496948242
"7209",29.7261,-81.7989,27.3457622528076
"7210",29.5851,-81.5861,1.09626734256744
"7211",29.4755,-81.5908,17.1471099853516
"7212",30.0524,-81.6541,6.60586643218994
"7213",29.961,-81.3875,10.5884885787964
"7214",30.9215,-87.2774,10.7832221984863
"7215",30.5969,-87.2278,0.683218359947205
"7216",30.6986,-87.2019,44.449836730957
"7217",30.7008,-87.06,39.4158096313477
"7218",30.4612,-86.8565,32.552433013916
"7219",27.0188,-82.2635,0.960944652557373
"7220",28.7201,-81.1907,4.97424268722534
"7221",28.6401,-81.1295,18.2287120819092
"7222",28.5801,-82.0944,23.5805816650391
"7223",28.7289,-82.0287,24.2282123565674
"7224",28.4137,-82.0139,27.4877872467041
"7225",28.9583,-82.0958,20.4135208129883
"7226",30.2229,-83.5042,33.3066711425781
"7227",29.748,-83.3877,6.455078125
"7228",29.7497,-83.5247,2.64177584648132
"7229",29.8236,-83.4989,8.88812732696533
"7230",30.0872,-82.2776,43.8859672546387
"7231",29.0527,-81.2827,20.3710327148438
"7232",29.0322,-81.1972,11.2910556793213
"7233",28.9462,-81.0838,10.1754245758057
"7234",28.7872,-80.9978,5.79083299636841
"7235",29.032,-81.3627,6.50527381896973
"7236",30.0485,-84.5449,11.3833560943603
"7237",30.0593,-84.3933,4.09696531295776
"7238",30.1251,-84.2665,1.57000422477722
"7239",30.8025,-86.3156,51.4133796691895
"7240",30.7131,-86.1954,54.1882781982422
"7241",30.7986,-86.1754,58.0084114074707
"7242",30.5642,-85.9634,28.3881645202637
"7243",30.7401,-85.7678,22.4354572296143
"7244",29.7785,-82.3531,44.6625061035156
"7245",29.9229,-82.5584,17.343635559082
"7246",30.3032,-85.4685,18.8868713378906
"7247",30.0065,-82.2267,43.9199981689453
"7248",30.2982,-85.3089,25.0202312469482
"7249",30.473,-85.3829,45.8039054870605
"7250",26.8836,-81.8724,8.79110717773438
"7251",28.7515,-82.5661,2.64452075958252
"7252",28.8394,-82.3988,28.061882019043
"7253",36.4761,-84.7316,484.478424072266
"7254",36.5408,-84.8739,364.306610107422
"7255",35.0811,-85.9125,329.153015136719
"7256",35.082,-86.1251,424.684692382812
"7257",35.0851,-86.0725,569.535949707031
"7258",35.1259,-86.0278,416.059509277344
"7259",35.2579,-86.8781,301.763000488281
"7260",35.1728,-87.0846,217.828262329102
"7261",35.121,-87.1006,287.219421386719
"7262",35.032,-87.1314,224.545364379883
"7263",35.2613,-87.0205,262.795867919922
"7264",36.1076,-83.6369,271.726043701172
"7265",36.4071,-83.381,404.597991943359
"7266",36.0171,-82.7519,844.203918457031
"7267",35.4731,-85.5825,578.812377929688
"7268",35.0811,-85.1598,218.959518432617
"7269",35.2297,-85.2354,316.192108154297
"7270",36.4141,-83.2151,636.850646972656
"7271",35.1728,-89.0415,119.699966430664
"7272",35.3456,-88.9996,130.96321105957
"7273",35.0401,-88.9439,134.540725708008
"7274",35.504,-86.5139,232.126312255859
"7275",35.5908,-86.6094,210.143920898438
"7276",36.151,-84.2388,598.522766113281
"7277",36.0236,-84.2826,294.777526855469
"7278",35.8651,-88.0308,181.835693359375
"7279",35.5609,-85.26,321.263671875
"7280",35.6065,-85.3709,539.397583007812
"7281",35.6187,-83.7113,598.868530273438
"7282",35.6975,-83.8261,404.260772705078
"7283",35.7684,-83.797,346.37353515625
"7284",36.5435,-84.0682,390.480499267578
"7285",35.6936,-86.1194,365.405059814453
"7286",35.8265,-88.1965,165.597854614258
"7287",35.9117,-88.6099,143.030822753906
"7288",36.2326,-82.0519,1042.06774902344
"7289",36.4,-82.2608,489.439086914062
"7290",36.2397,-82.214,815.384582519531
"7291",36.3503,-86.9714,211.225433349609
"7292",35.4307,-88.7269,166.154434204102
"7293",36.5502,-85.3626,286.587493896484
"7294",36.4547,-85.515,287.044128417969
"7295",35.8499,-82.9624,1165.4677734375
"7296",35.9371,-82.9633,537.400451660156
"7297",35.8031,-83.0165,880.881652832031
"7298",36.0215,-83.2268,373.202941894531
"7299",35.385,-85.9648,322.562805175781
"7300",35.429,-86.0627,327.6083984375
"7301",35.8591,-84.8362,566.464538574219
"7302",35.9489,-84.8279,742.257507324219
"7303",36.0452,-86.6003,187.720199584961
"7304",35.6822,-88.0879,143.219711303711
"7305",35.5456,-88.0001,111.595664978027
"7306",35.9949,-85.6931,285.476287841797
"7307",35.9904,-85.8472,322.437896728516
"7308",35.9986,-86.0065,202.209396362305
"7309",36.0755,-85.9998,229.450210571289
"7310",36.0919,-89.4861,136.2529296875
"7311",35.1799,-89.2037,140.945556640625
"7312",35.2561,-89.3159,120.691177368164
"7313",35.1766,-89.4747,139.673095703125
"7314",35.1784,-89.6366,136.610504150391
"7315",36.3291,-84.8242,473.447326660156
"7316",36.4706,-84.9004,529.239074707031
"7317",35.2193,-88.2563,121.224479675293
"7318",35.3891,-88.3546,125.966484069824
"7319",36.409,-82.9004,390.421203613281
"7320",36.4979,-83.0061,477.598419189453
"7321",36.5354,-83.0113,492.481872558594
"7322",36.3253,-83.2271,410.991790771484
"7323",36.4969,-82.7938,374.57080078125
"7324",35.6496,-89.3247,95.3718948364258
"7325",35.7816,-89.4234,122.502006530762
"7326",35.7845,-88.2491,161.416915893555
"7327",35.5214,-88.4587,188.099594116211
"7328",36.2263,-88.2512,124.272232055664
"7329",36.3156,-88.3504,162.002822875977
"7330",35.9512,-87.2351,235.871246337891
"7331",35.7425,-87.3403,203.343215942383
"7332",35.8652,-87.4491,226.718307495117
"7333",35.6554,-87.5009,250.596664428711
"7334",35.6971,-87.5663,255.066192626953
"7335",35.7808,-87.6082,196.811401367188
"7336",35.9514,-87.5526,266.634826660156
"7337",36.2524,-87.9114,137.495986938477
"7338",36.3108,-87.8845,177.106353759766
"7339",35.8692,-87.867,173.510070800781
"7340",36.5385,-81.7342,951.673095703125
"7341",36.388,-81.811,880.781433105469
"7342",36.399,-81.9613,735.483703613281
"7343",36.0141,-83.8672,280.531616210938
"7344",36.0994,-83.978,358.978302001953
"7345",35.924,-84.1849,348.792785644531
"7346",35.0218,-87.427,242.803268432617
"7347",35.3923,-87.4556,294.874603271484
"7348",35.4773,-87.5691,266.429870605469
"7349",35.1264,-86.7746,211.576309204102
"7350",35.7612,-84.4,291.220428466797
"7351",35.3072,-84.7303,228.12077331543
"7352",36.5275,-85.9427,272.078247070312
"7353",35.7372,-88.6856,169.980865478516
"7354",35.0839,-85.4334,554.007751464844
"7355",34.995,-85.4761,321.569915771484
"7356",35.1279,-85.5819,187.33528137207
"7357",35.0009,-85.7977,417.747009277344
"7358",35.2238,-85.8508,595.007385253906
"7359",35.5187,-86.677,214.806457519531
"7360",35.438,-86.8356,286.293151855469
"7361",35.6542,-87.0885,182.952133178711
"7362",35.4753,-84.835,226.745483398438
"7363",35.3853,-84.0936,923.823303222656
"7364",35.3115,-84.1487,704.608703613281
"7365",35.4726,-84.2013,320.352447509766
"7366",35.3978,-84.255,317.573364257812
"7367",35.2209,-84.3142,570.471618652344
"7368",35.3945,-84.3613,313.097473144531
"7369",35.3429,-84.281,444.452850341797
"7370",36.4799,-87.3324,148.986068725586
"7371",36.4771,-87.4971,146.652725219727
"7372",36.0297,-84.4522,309.000793457031
"7373",36.3281,-84.6707,408.155883789062
"7374",36.1574,-84.7195,458.812042236328
"7375",36.028,-84.6185,367.446624755859
"7376",36.2617,-89.1066,101.957130432129
"7377",36.3489,-89.1096,100.073936462402
"7378",35.4749,-87.8747,247.359405517578
"7379",35.7847,-87.9209,175.665786743164
"7380",35.0851,-84.3599,548.123718261719
"7381",36.1237,-85.1439,593.297607421875
"7382",36.0845,-85.6833,231.762420654297
"7383",35.69,-84.9141,411.887725830078
"7384",35.7815,-84.8453,405.241455078125
"7385",35.5659,-85.1049,600.848693847656
"7386",35.7637,-84.5616,262.939239501953
"7387",35.8958,-86.1875,246.646743774414
"7388",35.6837,-86.292,220.197494506836
"7389",36.0548,-86.4655,174.027984619141
"7390",35.9885,-86.4653,156.844177246094
"7391",35.8276,-86.2169,248.956970214844
"7392",36.3304,-84.3417,441.16552734375
"7393",36.248,-84.3928,410.333892822266
"7394",36.4197,-84.4481,476.505218505859
"7395",36.2434,-84.5003,611.61279296875
"7396",36.326,-84.5005,469.83544921875
"7397",36.4173,-84.6068,376.877136230469
"7398",36.5435,-84.7248,459.199645996094
"7399",36.4798,-84.5907,472.884368896484
"7400",35.3077,-85.3681,544.720947265625
"7401",35.5226,-85.4193,547.721923828125
"7402",35.7045,-83.3548,697.880126953125
"7403",35.8074,-83.4444,359.679016113281
"7404",35.7961,-83.6134,327.286407470703
"7405",35.2149,-89.7919,103.926025390625
"7406",35.2951,-90.0468,99.2076721191406
"7407",36.1758,-85.7893,241.334747314453
"7408",36.4844,-87.6615,164.566818237305
"7409",36.566,-87.7767,160.498718261719
"7410",36.657,-87.937,150.105972290039
"7411",36.4815,-87.9903,200.085113525391
"7412",36.5409,-82.3645,512.765625
"7413",36.5279,-86.5948,242.723907470703
"7414",36.4348,-86.5932,215.181884765625
"7415",36.3553,-86.6442,234.190078735352
"7416",36.0992,-82.4294,570.023681640625
"7417",36.1638,-82.2312,1026.07922363281
"7418",36.239,-83.9061,402.867309570312
"7419",36.3247,-83.9704,427.751922607422
"7420",35.6871,-85.3598,493.507690429688
"7421",35.7776,-85.4739,423.865173339844
"7422",35.6876,-85.6901,404.022857666016
"7423",36.2299,-82.3712,795.956420898438
"7424",36.2457,-82.6299,466.283142089844
"7425",35.298,-87.7669,271.458740234375
"7426",35.3082,-87.9353,148.642974853516
"7427",35.243,-87.966,221.446594238281
"7428",36.4398,-88.6227,118.95972442627
"7429",35.856,-85.3205,540.757507324219
"7430",35.9984,-85.5333,301.535614013672
"7431",35.8505,-85.6144,296.640167236328
"7432",35.7437,-86.7076,256.542083740234
"7433",35.957,-86.913,190.9716796875
"7434",36.0393,-86.2771,204.019180297852
"7435",36.5682,-87.9907,155.902206420898
"7436",36.6574,-87.9883,168.873168945312
"7437",36.4201,-87.9137,200.230346679688
"7438",36.5748,-82.427,398.822326660156
"7439",36.4111,-82.3188,462.936492919922
"7440",36.5793,-82.5805,461.965393066406
"7441",36.5558,-81.9606,788.405822753906
"7442",36.5259,-86.3321,258.182922363281
"7443",36.195,-82.2639,805.802124023438
"7444",36.2773,-83.8054,380.812957763672
"7445",36.2816,-83.9688,361.816802978516
"7446",35.7271,-85.417,381.914428710938
"7447",35.5647,-85.7996,391.645690917969
"7448",36.1973,-82.4283,663.580200195312
"7449",35.129,-87.6185,260.127868652344
"7450",35.0826,-87.7767,293.324371337891
"7451",35.0418,-87.7705,279.165740966797
"7452",35.3424,-87.8285,276.311981201172
"7453",35.1657,-87.8756,263.411407470703
"7454",35.4772,-87.7824,277.770324707031
"7455",36.0017,-86.9791,266.414459228516
"7456",35.8295,-87.0715,294.496765136719
"7457",36.2221,-86.4408,173.013809204102
"7458",36.1639,-86.3201,206.72004699707
"7459",36.2913,-82.5007,530.548278808594
"7460",35.3852,-87.8867,213.170364379883
"7461",35.9965,-85.316,543.057800292969
"7462",35.8073,-83.0677,731.234802246094
"7463",35.8701,-85.9079,351.036499023438
"7464",35.8175,-86.0125,304.584777832031
"7465",35.7414,-86.0586,377.084320068359
"7466",35.9492,-88.5061,143.918655395508
"7467",35.9985,-88.4125,116.452087402344
"7468",35.9518,-88.561,165.74089050293
"7469",36.3612,-82.0499,757.584106445312
"7470",36.3651,-82.2191,499.92138671875
"7471",36.2951,-82.1234,765.523864746094
"7472",36.2712,-87.082,165.986633300781
"7473",35.2619,-88.7803,156.287719726562
"7474",36.5346,-83.6499,333.597686767578
"7475",36.4518,-83.7531,379.506561279297
"7476",36.0617,-83.1177,371.486907958984
"7477",35.8434,-82.9362,1102.07641601562
"7478",35.5094,-85.9593,337.502716064453
"7479",36.0657,-84.8128,470.943908691406
"7480",36.0701,-84.9758,520.132995605469
"7481",35.7732,-85.1029,604.72607421875
"7482",36.0749,-85.1387,600.123229980469
"7483",36.1319,-86.6436,174.550567626953
"7484",36.2581,-86.9129,221.833633422852
"7485",36.1744,-86.9865,186.696746826172
"7486",36.1286,-86.9734,198.785018920898
"7487",36.0318,-87.0379,199.176040649414
"7488",35.7777,-88.0381,168.991851806641
"7489",35.6013,-88.1063,143.233215332031
"7490",36.0757,-85.7923,264.311981201172
"7491",35.9997,-85.7939,322.422027587891
"7492",36.0786,-85.9534,277.504669189453
"7493",36.2611,-87.2318,222.858428955078
"7494",36.0178,-87.3226,262.930236816406
"7495",36.247,-85.0865,512.106872558594
"7496",35.0404,-86.1675,335.588073730469
"7497",35.3395,-86.9778,279.734893798828
"7498",36.3229,-83.3227,418.59814453125
"7499",36.3243,-83.4864,665.130432128906
"7500",36.1384,-82.9628,392.413024902344
"7501",35.351,-85.5342,564.783447265625
"7502",35.4317,-85.684,488.022888183594
"7503",35.5165,-85.8514,382.299377441406
"7504",35.2836,-85.7699,594.344360351562
"7505",36.241,-83.3353,429.192657470703
"7506",35.2175,-85.0465,257.014526367188
"7507",35.1299,-85.2122,210.563980102539
"7508",35.2192,-85.3154,517.982299804688
"7509",35.1259,-85.3757,473.772796630859
"7510",35.0589,-85.2386,255.753067016602
"7511",36.4982,-83.2738,446.737976074219
"7512",35.0827,-88.8341,117.728271484375
"7513",35.2668,-89.1178,147.305633544922
"7514",35.3055,-88.8404,139.058074951172
"7515",35.3453,-88.9448,152.364974975586
"7516",35.3471,-88.3058,134.353240966797
"7517",36.3716,-82.8451,518.393859863281
"7518",36.5365,-82.9518,480.552307128906
"7519",36.2223,-88.4659,167.533264160156
"7520",35.7864,-87.2326,239.416046142578
"7521",35.7356,-87.2395,230.44563293457
"7522",35.7763,-87.552,223.517608642578
"7523",35.8099,-87.4687,194.427841186523
"7524",35.6958,-87.7161,220.174438476562
"7525",35.8114,-87.4793,228.055206298828
"7526",35.8537,-87.6914,179.964828491211
"7527",36.3047,-87.8281,211.499649047852
"7528",35.9945,-87.5414,246.807754516602
"7529",36.2263,-87.7078,168.721862792969
"7530",35.9988,-87.7584,186.215362548828
"7531",36.1385,-87.8654,152.377334594727
"7532",36.0103,-87.9225,128.900131225586
"7533",36.1598,-87.7298,188.830871582031
"7534",36.0559,-83.2841,353.881103515625
"7535",36.0674,-83.4441,366.101196289062
"7536",36.0005,-83.4782,365.551055908203
"7537",36.5346,-81.8423,1134.09350585938
"7538",36.3611,-81.8921,873.588195800781
"7539",36.2793,-81.9471,853.619750976562
"7540",36.5941,-81.8269,870.633850097656
"7541",36.091,-83.7564,319.028564453125
"7542",35.8303,-89.6401,76.204948425293
"7543",35.7446,-89.6877,100.913787841797
"7544",35.3886,-87.2502,309.135467529297
"7545",35.7847,-88.2999,182.822952270508
"7546",35.7899,-88.4573,173.847686767578
"7547",36.4873,-88.1923,125.48299407959
"7548",36.1718,-88.2989,130.166839599609
"7549",35.9147,-87.3436,261.965972900391
"7550",35.9569,-87.4517,226.721542358398
"7551",35.7398,-87.5535,226.120712280273
"7552",35.869,-87.6587,188.843627929688
"7553",36.3543,-87.6049,135.65739440918
"7554",36.1335,-87.7047,217.613418579102
"7555",36.1788,-87.7002,225.369186401367
"7556",36.0433,-87.7562,201.818206787109
"7557",36.4819,-85.737,268.337280273438
"7558",36.1037,-83.3872,424.315063476562
"7559",35.9523,-83.3143,385.411560058594
"7560",36.32,-81.8889,957.803344726562
"7561",36.4923,-81.8462,831.651672363281
"7562",36.4088,-82.0002,881.854187011719
"7563",35.7858,-89.6367,81.2669830322266
"7564",35.3416,-87.5179,303.914855957031
"7565",35.5623,-87.4559,226.640014648438
"7566",35.4295,-87.5117,272.925964355469
"7567",35.154,-86.4005,257.575744628906
"7568",35.2911,-86.4945,335.906402587891
"7569",35.1217,-86.5693,211.31462097168
"7570",35.0727,-86.5586,299.4580078125
"7571",35.3896,-84.4673,400.497863769531
"7572",35.3457,-84.7853,224.373077392578
"7573",35.2127,-88.4692,178.039276123047
"7574",35.0395,-88.6732,117.087829589844
"7575",35.6061,-88.834,111.524322509766
"7576",35.0793,-85.7867,294.002868652344
"7577",35.6128,-86.8122,194.376510620117
"7578",35.3843,-86.784,335.220886230469
"7579",35.5128,-86.8658,214.220367431641
"7580",35.5159,-87.1941,224.574661254883
"7581",35.3489,-84.0467,1261.97741699219
