"UltKan"
"UltKan"
"UltKan"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"Others"
"Others"
"Others"
"Others"
"Others"
"AlfInc"
"Others"
"Others"
"AlfInc"
"Others"
"UltKan"
"UltKan"
"UltKan"
"UltKan"
"AlfInc"
"AlfInc"
"UltKan"
"UltKan"
"AlfInc"
"Others"
"UltKan"
"AlfInc"
"UltKan"
"Others"
"UltKan"
"Others"
"Others"
"Others"
"Others"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"Others"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"UltKan"
"SpodHist"
"Others"
"SpodHist"
"SpodHist"
"SpodHist"
"Others"
"UltKan"
"Mol"
"Mol"
"AlfInc"
"UltKan"
"AlfInc"
"SpodHist"
"UltKan"
"EntVert"
"EntVert"
"Others"
"AlfInc"
"UltKan"
"SpodHist"
"SpodHist"
"EntVert"
"SpodHist"
"SpodHist"
"SpodHist"
"Others"
"SpodHist"
"Others"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"SpodHist"
"UltKan"
"AlfInc"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"Others"
"SpodHist"
"SpodHist"
"AlfInc"
"AlfInc"
"Others"
"Others"
"AlfInc"
"AlfInc"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"Others"
"SpodHist"
"SpodHist"
"SpodHist"
"Others"
"SpodHist"
"SpodHist"
"AlfInc"
"SpodHist"
"Others"
"SpodHist"
"Others"
"SpodHist"
"Others"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"AlfInc"
"Others"
"AlfInc"
"Others"
"Others"
"Others"
"SpodHist"
"Others"
"SpodHist"
"SpodHist"
"Others"
"SpodHist"
"UltKan"
"SpodHist"
"UltKan"
"UltKan"
"Others"
"SpodHist"
"EntVert"
"EntVert"
"AlfInc"
"Others"
"Mol"
"Others"
"EntVert"
"SpodHist"
"UltKan"
"EntVert"
"SpodHist"
"UltKan"
"UltKan"
"EntVert"
"UltKan"
"UltKan"
"UltKan"
"AlfInc"
"Others"
"SpodHist"
"Others"
"SpodHist"
"Others"
"SpodHist"
"SpodHist"
"EntVert"
"EntVert"
"AlfInc"
"EntVert"
"AlfInc"
"Others"
"Others"
"EntVert"
"AlfInc"
"UltKan"
"SpodHist"
"UltKan"
"UltKan"
"SpodHist"
"UltKan"
"Others"
"UltKan"
"Others"
"UltKan"
"UltKan"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"Others"
"AlfInc"
"AlfInc"
"AlfInc"
"SpodHist"
"Others"
"AlfInc"
"AlfInc"
"AlfInc"
"AlfInc"
"UltKan"
"AlfInc"
"SpodHist"
"UltKan"
"AlfInc"
"AlfInc"
"UltKan"
"UltKan"
"UltKan"
"AlfInc"
"AlfInc"
"EntVert"
"SpodHist"
"EntVert"
"AlfInc"
"AlfInc"
"AlfInc"
"UltKan"
"EntVert"
"AlfInc"
"SpodHist"
"Others"
"AlfInc"
"AlfInc"
"UltKan"
"SpodHist"
"SpodHist"
"UltKan"
"Others"
"Others"
"AlfInc"
"Others"
"Others"
"SpodHist"
"EntVert"
"SpodHist"
"SpodHist"
"EntVert"
"Others"
"Others"
"Mol"
"Others"
"Others"
"AlfInc"
"AlfInc"
"UltKan"
"SpodHist"
"SpodHist"
"UltKan"
"SpodHist"
"UltKan"
"Others"
"SpodHist"
"SpodHist"
"SpodHist"
"Others"
"AlfInc"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"Others"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"Mol"
"AlfInc"
"UltKan"
"SpodHist"
"Others"
"AlfInc"
"Mol"
"AlfInc"
"AlfInc"
"AlfInc"
"UltKan"
"AlfInc"
"Others"
"UltKan"
"AlfInc"
"AlfInc"
"AlfInc"
"UltKan"
"SpodHist"
"SpodHist"
"AlfInc"
"SpodHist"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"SpodHist"
"Others"
"Others"
"SpodHist"
"AlfInc"
"SpodHist"
"Others"
"Others"
"SpodHist"
"UltKan"
"SpodHist"
"UltKan"
"SpodHist"
"Others"
"SpodHist"
"UltKan"
"AlfInc"
"EntVert"
"Others"
"Others"
"UltKan"
"UltKan"
"SpodHist"
"SpodHist"
"UltKan"
"AlfInc"
"AlfInc"
"Others"
"SpodHist"
"EntVert"
"SpodHist"
"Others"
"Others"
"AlfInc"
"EntVert"
"SpodHist"
"AlfInc"
"EntVert"
"SpodHist"
"Others"
"Others"
"AlfInc"
"AlfInc"
"Others"
"AlfInc"
"EntVert"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"Others"
"Others"
"AlfInc"
"AlfInc"
"SpodHist"
"SpodHist"
"SpodHist"
"Others"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"SpodHist"
"EntVert"
"SpodHist"
"EntVert"
"AlfInc"
"EntVert"
"SpodHist"
"EntVert"
"EntVert"
"SpodHist"
"SpodHist"
"SpodHist"
"EntVert"
"SpodHist"
"AlfInc"
"AlfInc"
"AlfInc"
"EntVert"
"SpodHist"
"SpodHist"
"AlfInc"
"EntVert"
"EntVert"
"EntVert"
"EntVert"
"SpodHist"
"SpodHist"
"EntVert"
"SpodHist"
"AlfInc"
"AlfInc"
"Others"
"AlfInc"
"EntVert"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"EntVert"
"SpodHist"
"SpodHist"
"EntVert"
"EntVert"
"EntVert"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"EntVert"
"SpodHist"
"EntVert"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"AlfInc"
"AlfInc"
"SpodHist"
"EntVert"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"AlfInc"
"SpodHist"
"AlfInc"
"AlfInc"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"SpodHist"
"EntVert"
"AlfInc"
"AlfInc"
"EntVert"
"AlfInc"
"Others"
